annee,codmes,codfil,codniv,codmat,codetu,cc,sn,ra
2025/2026,semestre1,MLS,01,CLININTE1,ISU00124,15.0,15.0,
2025/2026,semestre1,MLS,01,ENGLISH,ISU00082,17.0,17.0,
2025/2026,semestre1,MLS,01,ENGLISH,ISU00099,16.5,16.5,
2025/2026,semestre1,MLS,01,ENGLISH,ISU00124,10.5,10.5,
2025/2026,semestre1,MLS,01,ETHMEDDEO,ISU00082,6.0,10.57,
2025/2026,semestre1,MLS,01,ETHMEDDEO,ISU00099,12.0,6.0,
2025/2026,semestre1,MLS,01,ETHMEDDEO,ISU00124,12.66,10.57,
2025/2026,semestre1,MLS,01,FIRSTAID1,ISU00082,13.33,16.0,
2025/2026,semestre1,MLS,01,FIRSTAID1,ISU00099,13.33,13.5,
2025/2026,semestre1,MLS,01,FIRSTAID1,ISU00124,14.0,15.5,
2025/2026,semestre1,MLS,01,FRENCH,ISU00082,15.5,15.0,
2025/2026,semestre1,MLS,01,FRENCH,ISU00099,14.0,17.0,
2025/2026,semestre1,MLS,01,FRENCH,ISU00124,11.0,16.0,
2025/2026,semestre1,MLS,01,GENBIOCHE,ISU00082,15.33,11.0,
2025/2026,semestre1,MLS,01,GENBIOCHE,ISU00099,14.0,12.57,
2025/2026,semestre1,MLS,01,GENBIOCHE,ISU00124,16.0,10.0,
2025/2026,semestre1,MLS,01,GENECHEME,ISU00082,2.66,8.0,
2025/2026,semestre1,MLS,01,GENECHEME,ISU00099,13.33,7.14,
2025/2026,semestre1,MLS,01,GENECHEME,ISU00124,12.66,6.28,
2025/2026,semestre1,MLS,01,GENECOMP1,ISU00082,13.5,16.0,
2025/2026,semestre1,MLS,01,GENECOMP1,ISU00099,13.0,16.0,
2025/2026,semestre1,MLS,01,GENECOMP1,ISU00124,0.5,14.0,
2025/2026,semestre1,MLS,01,GENEMATH1,ISU00082,9.0,4.0,
2025/2026,semestre1,MLS,01,GENEMATH1,ISU00099,10.0,2.0,
2025/2026,semestre1,MLS,01,GENEMATH1,ISU00124,13.0,6.0,
2025/2026,semestre1,MLS,01,LIFECYCLE,ISU00082,8.66,7.42,
2025/2026,semestre1,MLS,01,LIFECYCLE,ISU00099,13.66,9.42,
2025/2026,semestre1,MLS,01,LIFECYCLE,ISU00124,12.5,7.14,
2025/2026,semestre1,MLS,01,MICROBIOA1,ISU00082,,,
2025/2026,semestre1,MLS,01,MICROBIOA1,ISU00099,,,
2025/2026,semestre1,MLS,01,MICROBIOA1,ISU00124,,,
2025/2026,semestre1,MLS,01,NURSINCAR,ISU00082,13.33,7.0,
2025/2026,semestre1,MLS,01,NURSINCAR,ISU00099,13.0,5.0,
2025/2026,semestre1,MLS,01,NURSINCAR,ISU00124,17.33,15.0,
2025/2026,semestre1,MLS,01,PHYSICS1,ISU00082,11.33,9.71,
2025/2026,semestre1,MLS,01,PHYSICS1,ISU00099,7.33,10.85,
2025/2026,semestre1,MLS,01,PHYSICS1,ISU00124,8.66,14.28,
2025/2026,semestre1,MLS,01,SOCANTPHY,ISU00082,10.0,12.85,
2025/2026,semestre1,MLS,01,SOCANTPHY,ISU00099,15.33,9.71,
2025/2026,semestre1,MLS,01,SOCANTPHY,ISU00124,16.66,14.85,
2025/2026,semestre1,MLS,02,APPLMATHS,ISU00050,12.5,15.0,
2025/2026,semestre1,MLS,02,BACTERIOL,ISU00050,17.33,11.42,
2025/2026,semestre1,MLS,02,BIOPHYSIC,ISU00050,10.0,,
2025/2026,semestre1,MLS,02,BIOSTATI1,ISU00050,12.5,,
2025/2026,semestre1,MLS,02,BLOODTRAN,ISU00050,,12.0,
2025/2026,semestre1,MLS,02,CLIBIOCHE1,ISU00050,20.0,12.5,
2025/2026,semestre1,MLS,02,CLINHEMA1,ISU00050,,,
2025/2026,semestre1,MLS,02,CLININTER,ISU00050,16.0,16.0,
2025/2026,semestre1,MLS,02,COMMUNITY,ISU00050,12.0,,
2025/2026,semestre1,MLS,02,FRENCH,ISU00050,9.0,9.0,
2025/2026,semestre1,MLS,02,GENERPHAR,ISU00050,,,
2025/2026,semestre1,MLS,02,HEALTHDEV,ISU00050,16.0,,
2025/2026,semestre1,MLS,02,HEMATOLOG,ISU00050,,,
2025/2026,semestre1,MLS,02,ICT2,ISU00050,6.0,,
2025/2026,semestre1,MLS,02,IEC2,ISU00050,16.66,7.5,
2025/2026,semestre1,MLS,02,MEDICENGL,ISU00050,9.5,9.5,
2025/2026,semestre1,MLS,02,MEDICENTO,ISU00050,16.0,5.71,
2025/2026,semestre1,MLS,03,CLINBACTE,ISU00041,16.66,10.85,
2025/2026,semestre1,MLS,03,CLINHEMA3,ISU00041,,5.14,
2025/2026,semestre1,MLS,03,CLININTER,ISU00041,15.0,15.0,
2025/2026,semestre1,MLS,03,CLINPARA2,ISU00041,13.33,12.0,
2025/2026,semestre1,MLS,03,CLINPHARMA,ISU00041,11.66,,
2025/2026,semestre1,MLS,03,ELEHEAWOR,ISU00041,14.0,14.0,
2025/2026,semestre1,MLS,03,ETHCIVEDU,ISU00041,,,
2025/2026,semestre1,MLS,03,HEALMANAG,ISU00041,,,
2025/2026,semestre1,MLS,03,HOSPITMAN,ISU00041,,8.0,
2025/2026,semestre1,MLS,03,IEC3,ISU00041,14.66,9.75,
2025/2026,semestre1,MLS,03,SCHOMEDEC,ISU00041,,,
2025/2026,semestre1,MLS,03,SYSHEAINF,ISU00041,14.0,8.0,
2025/2026,semestre1,MLS,03,TUTORIALS,ISU00041,,,
2025/2026,semestre1,MLS,03,VIRO,ISU00041,14.0,1428.0,
2025/2026,semestre1,NUS,01,ANATAPHY1,ISU00085,10.0,13.0,
2025/2026,semestre1,NUS,01,ANATAPHY1,ISU00152,19.0,13.0,
2025/2026,semestre1,NUS,01,BIOSTATI1,ISU00085,16.0,10.0,
2025/2026,semestre1,NUS,01,BIOSTATI1,ISU00152,19.0,14.0,
2025/2026,semestre1,NUS,01,CELLBIOLO,ISU00085,12.0,12.28,
2025/2026,semestre1,NUS,01,CELLBIOLO,ISU00152,15.42,14.85,
2025/2026,semestre1,NUS,01,CHEMISTRY,ISU00085,20.0,4.85,
2025/2026,semestre1,NUS,01,CHEMISTRY,ISU00152,20.0,11.42,
2025/2026,semestre1,NUS,01,CLININTE1,ISU00085,15.0,15.0,
2025/2026,semestre1,NUS,01,CLININTE1,ISU00152,15.0,15.0,
2025/2026,semestre1,NUS,01,CONTHENUR,ISU00085,15.33,,
2025/2026,semestre1,NUS,01,CONTHENUR,ISU00152,16.0,,
2025/2026,semestre1,NUS,01,ETHMEDDEO,ISU00085,13.33,11.14,
2025/2026,semestre1,NUS,01,ETHMEDDEO,ISU00152,15.33,11.14,
2025/2026,semestre1,NUS,01,FIRSTAID1,ISU00085,11.5,14.0,
2025/2026,semestre1,NUS,01,FIRSTAID1,ISU00152,12.0,13.0,
2025/2026,semestre1,NUS,01,FRENCH,ISU00085,11.0,15.0,
2025/2026,semestre1,NUS,01,FRENCH,ISU00152,10.0,12.0,
2025/2026,semestre1,NUS,01,GENBIOCHE,ISU00085,14.0,8.57,
2025/2026,semestre1,NUS,01,GENBIOCHE,ISU00152,17.33,13.0,
2025/2026,semestre1,NUS,01,HISTORYNU,ISU00085,14.66,12.5,
2025/2026,semestre1,NUS,01,HISTORYNU,ISU00152,16.33,12.0,
2025/2026,semestre1,NUS,01,LIFECYCLE,ISU00085,11.66,3.42,
2025/2026,semestre1,NUS,01,LIFECYCLE,ISU00152,15.0,4.57,
2025/2026,semestre1,NUS,01,MEDICENGL,ISU00085,11.0,11.0,
2025/2026,semestre1,NUS,01,MEDICENGL,ISU00152,13.5,13.5,
2025/2026,semestre1,NUS,01,MICROBIOA1,ISU00085,,,
2025/2026,semestre1,NUS,01,MICROBIOA1,ISU00152,,,
2025/2026,semestre1,NUS,01,PARASITHO,ISU00085,,,
2025/2026,semestre1,NUS,01,PARASITHO,ISU00152,,,
2025/2026,semestre1,NUS,01,SOCANTPHY,ISU00085,13.33,13.14,
2025/2026,semestre1,NUS,01,SOCANTPHY,ISU00152,14.0,16.0,
2025/2026,semestre1,NUS,01,TECHNINFC,ISU00085,3.0,14.0,
2025/2026,semestre1,NUS,01,TECHNINFC,ISU00152,3.0,12.0,
2025/2026,semestre1,NUS,02,APPLMATHS,ISU00054,12.0,10.0,
2025/2026,semestre1,NUS,02,APPLMATHS,ISU00055,14.0,13.0,
2025/2026,semestre1,NUS,02,ARTIFEEDI,ISU00054,13.0,12.5,
2025/2026,semestre1,NUS,02,ARTIFEEDI,ISU00055,13.66,8.75,
2025/2026,semestre1,NUS,02,BIOPHYSIC,ISU00054,11.33,11.14,
2025/2026,semestre1,NUS,02,BIOPHYSIC,ISU00055,10.0,11.42,
2025/2026,semestre1,NUS,02,BIOSTATI1,ISU00054,12.0,6.0,
2025/2026,semestre1,NUS,02,BIOSTATI1,ISU00055,14.0,14.0,
2025/2026,semestre1,NUS,02,BLOODTRAN,ISU00054,13.0,11.0,
2025/2026,semestre1,NUS,02,BLOODTRAN,ISU00055,10.0,12.0,
2025/2026,semestre1,NUS,02,BREASTFEE,ISU00054,14.0,15.0,
2025/2026,semestre1,NUS,02,BREASTFEE,ISU00055,12.66,,
2025/2026,semestre1,NUS,02,CAREINSUR,ISU00054,,,
2025/2026,semestre1,NUS,02,CAREINSUR,ISU00055,,,
2025/2026,semestre1,NUS,02,CAREPEDIAT,ISU00054,17.0,13.0,
2025/2026,semestre1,NUS,02,CAREPEDIAT,ISU00055,17.0,11.0,
2025/2026,semestre1,NUS,02,CARNEWBOR,ISU00054,,11.0,
2025/2026,semestre1,NUS,02,CARNEWBOR,ISU00055,,4.5,
2025/2026,semestre1,NUS,02,CHIDCARE,ISU00054,,11.5,
2025/2026,semestre1,NUS,02,CHIDCARE,ISU00055,,3.0,
2025/2026,semestre1,NUS,02,CLININTER,ISU00054,16.0,16.0,
2025/2026,semestre1,NUS,02,CLININTER,ISU00055,17.5,17.5,
2025/2026,semestre1,NUS,02,COMMUBEH2,ISU00054,,,
2025/2026,semestre1,NUS,02,COMMUBEH2,ISU00055,,,
2025/2026,semestre1,NUS,02,COMMUNITY,ISU00054,15.33,11.0,
2025/2026,semestre1,NUS,02,COMMUNITY,ISU00055,13.33,6.0,
2025/2026,semestre1,NUS,02,FRENCH,ISU00054,16.0,16.0,
2025/2026,semestre1,NUS,02,FRENCH,ISU00055,12.0,12.0,
2025/2026,semestre1,NUS,02,GENERPHAR,ISU00054,10.0,15.0,
2025/2026,semestre1,NUS,02,GENERPHAR,ISU00055,8.0,10.0,
2025/2026,semestre1,NUS,02,GYNCOLCAR,ISU00054,,,
2025/2026,semestre1,NUS,02,GYNCOLCAR,ISU00055,,,
2025/2026,semestre1,NUS,02,HEALTHDEV,ISU00054,15.0,5.5,
2025/2026,semestre1,NUS,02,HEALTHDEV,ISU00055,14.33,2.5,
2025/2026,semestre1,NUS,02,ICT2,ISU00054,17.0,,
2025/2026,semestre1,NUS,02,ICT2,ISU00055,10.0,,
2025/2026,semestre1,NUS,02,IEC2,ISU00054,16.0,16.0,
2025/2026,semestre1,NUS,02,IEC2,ISU00055,14.0,14.0,
2025/2026,semestre1,NUS,02,INFPARDES,ISU00054,13.0,17.0,
2025/2026,semestre1,NUS,02,INFPARDES,ISU00055,14.33,8.0,
2025/2026,semestre1,NUS,02,INFPATLOC,ISU00054,16.0,10.57,
2025/2026,semestre1,NUS,02,INFPATLOC,ISU00055,11.33,,
2025/2026,semestre1,NUS,02,INTPARTU2,ISU00054,14.0,14.0,
2025/2026,semestre1,NUS,02,INTPARTU2,ISU00055,12.66,12.0,
2025/2026,semestre1,NUS,02,MEDICENGL,ISU00054,12.0,12.0,
2025/2026,semestre1,NUS,02,MEDICENGL,ISU00055,7.0,7.0,
2025/2026,semestre1,NUS,02,OBSTETGEN,ISU00054,12.0,10.0,
2025/2026,semestre1,NUS,02,OBSTETGEN,ISU00055,5.0,,
2025/2026,semestre1,NUS,02,PATHOLOGI,ISU00054,12.5,10.85,
2025/2026,semestre1,NUS,02,PATHOLOGI,ISU00055,11.0,,
2025/2026,semestre1,NUS,02,POSPARTU2,ISU00054,14.66,2.0,
2025/2026,semestre1,NUS,02,POSPARTU2,ISU00055,14.66,2.0,
2025/2026,semestre1,NUS,02,SURGPATHO,ISU00054,,,
2025/2026,semestre1,NUS,02,SURGPATHO,ISU00055,,,
2025/2026,semestre1,NUS,03,CBC3,ISU00048,16.0,13.0,
2025/2026,semestre1,NUS,03,CBC3,ISU00058,12.0,12.0,
2025/2026,semestre1,NUS,03,CBC3,ISU00156,15.0,16.0,
2025/2026,semestre1,NUS,03,CBC3,ISU00177,16.0,16.0,
2025/2026,semestre1,NUS,03,CLINPHARMA,ISU00048,12.0,8.0,
2025/2026,semestre1,NUS,03,CLINPHARMA,ISU00058,11.33,8.0,
2025/2026,semestre1,NUS,03,CLINPHARMA,ISU00156,11.0,14.0,
2025/2026,semestre1,NUS,03,CLINPHARMA,ISU00177,10.0,10.0,
2025/2026,semestre1,NUS,03,ECONHEALT,ISU00048,16.0,14.0,
2025/2026,semestre1,NUS,03,ECONHEALT,ISU00058,14.66,14.5,
2025/2026,semestre1,NUS,03,ECONHEALT,ISU00156,10.66,12.0,
2025/2026,semestre1,NUS,03,ECONHEALT,ISU00177,5.0,5.0,
2025/2026,semestre1,NUS,03,ELEHEAWOR,ISU00048,16.33,13.5,
2025/2026,semestre1,NUS,03,ELEHEAWOR,ISU00058,15.33,12.0,
2025/2026,semestre1,NUS,03,ELEHEAWOR,ISU00156,16.66,15.75,
2025/2026,semestre1,NUS,03,ELEHEAWOR,ISU00177,6.0,6.0,
2025/2026,semestre1,NUS,03,GERIANUSI,ISU00048,12.0,15.5,
2025/2026,semestre1,NUS,03,GERIANUSI,ISU00058,15.33,15.0,
2025/2026,semestre1,NUS,03,GERIANUSI,ISU00156,10.66,14.0,
2025/2026,semestre1,NUS,03,GERIANUSI,ISU00177,10.0,10.0,
2025/2026,semestre1,NUS,03,HOSPITMAN,ISU00048,11.33,13.5,
2025/2026,semestre1,NUS,03,HOSPITMAN,ISU00058,14.66,12.5,
2025/2026,semestre1,NUS,03,HOSPITMAN,ISU00156,11.33,15.0,
2025/2026,semestre1,NUS,03,HOSPITMAN,ISU00177,3.5,3.5,
2025/2026,semestre1,NUS,03,INTCLIHEA,ISU00048,16.0,16.0,
2025/2026,semestre1,NUS,03,INTCLIHEA,ISU00058,17.0,17.0,
2025/2026,semestre1,NUS,03,INTCLIHEA,ISU00156,15.0,15.0,
2025/2026,semestre1,NUS,03,INTCLIHEA,ISU00177,15.0,15.0,
2025/2026,semestre1,NUS,03,MENTALHEA,ISU00048,14.0,13.0,
2025/2026,semestre1,NUS,03,MENTALHEA,ISU00058,10.0,11.0,
2025/2026,semestre1,NUS,03,MENTALHEA,ISU00156,13.0,11.0,
2025/2026,semestre1,NUS,03,MENTALHEA,ISU00177,10.0,10.0,
2025/2026,semestre1,NUS,03,METDRAINT,ISU00048,,,
2025/2026,semestre1,NUS,03,METDRAINT,ISU00058,,,
2025/2026,semestre1,NUS,03,METDRAINT,ISU00156,,,
2025/2026,semestre1,NUS,03,METDRAINT,ISU00177,,,
2025/2026,semestre1,NUS,03,PERSONDIS,ISU00048,14.0,11.0,
2025/2026,semestre1,NUS,03,PERSONDIS,ISU00058,12.0,11.0,
2025/2026,semestre1,NUS,03,PERSONDIS,ISU00156,16.0,13.0,
2025/2026,semestre1,NUS,03,PERSONDIS,ISU00177,16.0,16.0,
2025/2026,semestre1,NUS,03,PERSONRES,ISU00048,11.66,12.5,
2025/2026,semestre1,NUS,03,PERSONRES,ISU00058,11.33,10.0,
2025/2026,semestre1,NUS,03,PERSONRES,ISU00156,14.0,10.5,
2025/2026,semestre1,NUS,03,PERSONRES,ISU00177,10.0,10.0,
2025/2026,semestre1,NUS,03,PRIOHEATH,ISU00048,15.0,12.5,
2025/2026,semestre1,NUS,03,PRIOHEATH,ISU00058,15.0,13.0,
2025/2026,semestre1,NUS,03,PRIOHEATH,ISU00156,16.0,13.75,
2025/2026,semestre1,NUS,03,PRIOHEATH,ISU00177,13.0,13.0,
2025/2026,semestre1,NUS,03,SCHOMEDEC,ISU00048,,15.0,
2025/2026,semestre1,NUS,03,SCHOMEDEC,ISU00058,16.0,12.0,
2025/2026,semestre1,NUS,03,SCHOMEDEC,ISU00156,17.0,14.0,
2025/2026,semestre1,NUS,03,SCHOMEDEC,ISU00177,12.0,12.0,
2025/2026,semestre1,NUS,03,SYSHEAINF,ISU00048,13.66,14.5,
2025/2026,semestre1,NUS,03,SYSHEAINF,ISU00058,14.33,10.5,
2025/2026,semestre1,NUS,03,SYSHEAINF,ISU00156,14.0,13.0,
2025/2026,semestre1,NUS,03,SYSHEAINF,ISU00177,11.0,11.0,
2025/2026,semestre1,NUS,03,THERAMONI,ISU00048,15.0,10.5,
2025/2026,semestre1,NUS,03,THERAMONI,ISU00058,15.0,8.5,
2025/2026,semestre1,NUS,03,THERAMONI,ISU00156,16.0,13.5,
2025/2026,semestre1,NUS,03,THERAMONI,ISU00177,11.0,11.0,
2025/2026,semestre1,SFM,01,ANATPHYS1,ISU00142,10.0,9.0,
2025/2026,semestre1,SFM,01,ANGLAIS,ISU00142,9.5,6.5,
2025/2026,semestre1,SFM,01,BIOLOGCEL,ISU00142,13.33,10.28,
2025/2026,semestre1,SFM,01,BIOLREPRO,ISU00142,,,
2025/2026,semestre1,SFM,01,CHIMIEGEN,ISU00142,10.33,10.42,
2025/2026,semestre1,SFM,01,CONTHESCI,ISU00142,,,
2025/2026,semestre1,SFM,01,CYCLDEVIE,ISU00142,10.5,14.5,
2025/2026,semestre1,SFM,01,DIETETIQU,ISU00142,,,
2025/2026,semestre1,SFM,01,EDUCSANTE,ISU00142,,,
2025/2026,semestre1,SFM,01,EMBRYOLOG,ISU00142,,,
2025/2026,semestre1,SFM,01,ETHIQDEON,ISU00142,14.5,15.0,
2025/2026,semestre1,SFM,01,FRANCAIS2,ISU00142,14.5,14.0,
2025/2026,semestre1,SFM,01,HEMATHOCL,ISU00142,,,
2025/2026,semestre1,SFM,01,HISPROSAF,ISU00142,17.0,18.0,
2025/2026,semestre1,SFM,01,INFORGEN1,ISU00142,8.25,10.0,
2025/2026,semestre1,SFM,01,MATMATIQU,ISU00142,9.0,2.0,
2025/2026,semestre1,SFM,01,MICROBIOF1,ISU00142,10.0,10.0,
2025/2026,semestre1,SFM,01,NUTRIHUMA,ISU00142,16.0,14.0,
2025/2026,semestre1,SFM,01,PARASITOL,ISU00142,13.75,11.0,
2025/2026,semestre1,SFM,01,PATHGENER,ISU00142,,,
2025/2026,semestre1,SFM,01,PHARMAGEN,ISU00142,,,
2025/2026,semestre1,SFM,01,PREVINFEC,ISU00142,,,
2025/2026,semestre1,SFM,01,PSYCHOLOG,ISU00142,12.66,14.57,
2025/2026,semestre1,SFM,01,PUECULTUR,ISU00142,18.0,18.5,
2025/2026,semestre1,SFM,01,SOININFIM,ISU00142,16.0,10.0,
2025/2026,semestre1,SFM,01,STAGECLI1,ISU00142,13.0,13.0,
2025/2026,semestre1,SFM,01,SYSNATSAN,ISU00142,,,
2025/2026,semestre1,SFM,04,DROIETLEG,ISU00011,,,
2025/2026,semestre1,SFM,04,DROIETLEG,ISU00032,,,
2025/2026,semestre1,SFM,04,GESTHOSPI,ISU00011,,,
2025/2026,semestre1,SFM,04,GESTHOSPI,ISU00032,,,
2025/2026,semestre1,SFM,04,PRESPYACC,ISU00011,,,
2025/2026,semestre1,SFM,04,PRESPYACC,ISU00032,,,
2025/2026,semestre1,SFM,04,SANGENFEM,ISU00011,,,
2025/2026,semestre1,SFM,04,SANGENFEM,ISU00032,,,
2025/2026,semestre1,SFM,04,SOIMATSRP,ISU00011,16.5,,
2025/2026,semestre1,SFM,04,SOIMATSRP,ISU00032,18.0,,
2025/2026,semestre1,SIN,01,ANATPHYS1,ISU00086,16.0,10.71,
2025/2026,semestre1,SIN,01,ANATPHYS1,ISU00089,11.0,8.42,
2025/2026,semestre1,SIN,01,ANATPHYS1,ISU00092,17.33,17.42,
2025/2026,semestre1,SIN,01,ANATPHYS1,ISU00114,13.66,7.42,
2025/2026,semestre1,SIN,01,ANATPHYS1,ISU00115,15.0,14.14,
2025/2026,semestre1,SIN,01,ANATPHYS1,ISU00129,11.0,9.28,
2025/2026,semestre1,SIN,01,ANATPHYS1,ISU00130,13.66,6.57,
2025/2026,semestre1,SIN,01,ANATPHYS1,ISU00132,13.5,,
2025/2026,semestre1,SIN,01,ANATPHYS1,ISU00140,16.33,9.71,
2025/2026,semestre1,SIN,01,ANATPHYS1,ISU00144,15.33,,
2025/2026,semestre1,SIN,01,ANATPHYS1,ISU00148,13.83,14.28,
2025/2026,semestre1,SIN,01,ANATPHYS1,ISU00157,14.0,11.28,
2025/2026,semestre1,SIN,01,ANATPHYS1,ISU00158,15.0,14.85,
2025/2026,semestre1,SIN,01,ANATPHYS1,ISU00161,17.0,17.71,
2025/2026,semestre1,SIN,01,ANATPHYS1,ISU00175,11.83,7.42,
2025/2026,semestre1,SIN,01,ANATPHYS1,ISU00178,,,
2025/2026,semestre1,SIN,01,ANGLAMEDI,ISU00086,11.0,,
2025/2026,semestre1,SIN,01,ANGLAMEDI,ISU00089,11.5,8.5,
2025/2026,semestre1,SIN,01,ANGLAMEDI,ISU00092,12.5,9.5,
2025/2026,semestre1,SIN,01,ANGLAMEDI,ISU00114,10.0,8.0,
2025/2026,semestre1,SIN,01,ANGLAMEDI,ISU00115,15.0,7.5,
2025/2026,semestre1,SIN,01,ANGLAMEDI,ISU00129,7.0,9.0,
2025/2026,semestre1,SIN,01,ANGLAMEDI,ISU00130,8.0,6.0,
2025/2026,semestre1,SIN,01,ANGLAMEDI,ISU00132,10.0,10.0,
2025/2026,semestre1,SIN,01,ANGLAMEDI,ISU00140,12.0,8.5,
2025/2026,semestre1,SIN,01,ANGLAMEDI,ISU00144,7.5,6.0,
2025/2026,semestre1,SIN,01,ANGLAMEDI,ISU00148,14.5,10.0,
2025/2026,semestre1,SIN,01,ANGLAMEDI,ISU00157,9.0,5.5,
2025/2026,semestre1,SIN,01,ANGLAMEDI,ISU00158,12.0,7.0,
2025/2026,semestre1,SIN,01,ANGLAMEDI,ISU00161,5.0,6.5,
2025/2026,semestre1,SIN,01,ANGLAMEDI,ISU00175,12.0,8.0,
2025/2026,semestre1,SIN,01,ANGLAMEDI,ISU00178,,,
2025/2026,semestre1,SIN,01,ANTPHYSOC,ISU00086,17.0,10.85,
2025/2026,semestre1,SIN,01,ANTPHYSOC,ISU00089,11.33,13.14,
2025/2026,semestre1,SIN,01,ANTPHYSOC,ISU00092,17.0,16.0,
2025/2026,semestre1,SIN,01,ANTPHYSOC,ISU00114,16.0,10.85,
2025/2026,semestre1,SIN,01,ANTPHYSOC,ISU00115,14.0,16.14,
2025/2026,semestre1,SIN,01,ANTPHYSOC,ISU00129,18.0,14.57,
2025/2026,semestre1,SIN,01,ANTPHYSOC,ISU00130,18.0,14.57,
2025/2026,semestre1,SIN,01,ANTPHYSOC,ISU00132,11.33,12.0,
2025/2026,semestre1,SIN,01,ANTPHYSOC,ISU00140,12.0,14.57,
2025/2026,semestre1,SIN,01,ANTPHYSOC,ISU00144,12.0,12.0,
2025/2026,semestre1,SIN,01,ANTPHYSOC,ISU00148,12.66,18.28,
2025/2026,semestre1,SIN,01,ANTPHYSOC,ISU00157,10.66,14.28,
2025/2026,semestre1,SIN,01,ANTPHYSOC,ISU00158,16.0,17.42,
2025/2026,semestre1,SIN,01,ANTPHYSOC,ISU00161,13.33,14.85,
2025/2026,semestre1,SIN,01,ANTPHYSOC,ISU00175,16.0,13.14,
2025/2026,semestre1,SIN,01,ANTPHYSOC,ISU00178,,,
2025/2026,semestre1,SIN,01,BIOCHIMIE,ISU00086,17.0,,
2025/2026,semestre1,SIN,01,BIOCHIMIE,ISU00089,16.25,16.75,
2025/2026,semestre1,SIN,01,BIOCHIMIE,ISU00092,18.75,18.25,
2025/2026,semestre1,SIN,01,BIOCHIMIE,ISU00114,12.5,10.0,
2025/2026,semestre1,SIN,01,BIOCHIMIE,ISU00115,13.5,13.75,
2025/2026,semestre1,SIN,01,BIOCHIMIE,ISU00129,18.0,13.5,
2025/2026,semestre1,SIN,01,BIOCHIMIE,ISU00130,10.0,12.0,
2025/2026,semestre1,SIN,01,BIOCHIMIE,ISU00132,17.5,10.75,
2025/2026,semestre1,SIN,01,BIOCHIMIE,ISU00140,7.0,12.5,
2025/2026,semestre1,SIN,01,BIOCHIMIE,ISU00144,8.0,16.0,
2025/2026,semestre1,SIN,01,BIOCHIMIE,ISU00148,19.0,9.0,
2025/2026,semestre1,SIN,01,BIOCHIMIE,ISU00157,17.75,19.0,
2025/2026,semestre1,SIN,01,BIOCHIMIE,ISU00158,18.5,19.25,
2025/2026,semestre1,SIN,01,BIOCHIMIE,ISU00161,18.75,17.75,
2025/2026,semestre1,SIN,01,BIOCHIMIE,ISU00175,15.5,10.5,
2025/2026,semestre1,SIN,01,BIOCHIMIE,ISU00178,,,
2025/2026,semestre1,SIN,01,BIOLOGCEL,ISU00086,11.0,,
2025/2026,semestre1,SIN,01,BIOLOGCEL,ISU00089,18.16,,
2025/2026,semestre1,SIN,01,BIOLOGCEL,ISU00092,13.16,17.57,
2025/2026,semestre1,SIN,01,BIOLOGCEL,ISU00114,13.0,10.42,
2025/2026,semestre1,SIN,01,BIOLOGCEL,ISU00115,17.16,12.57,
2025/2026,semestre1,SIN,01,BIOLOGCEL,ISU00129,10.83,7.85,
2025/2026,semestre1,SIN,01,BIOLOGCEL,ISU00130,13.66,4.57,
2025/2026,semestre1,SIN,01,BIOLOGCEL,ISU00132,13.5,,
2025/2026,semestre1,SIN,01,BIOLOGCEL,ISU00140,16.66,11.28,
2025/2026,semestre1,SIN,01,BIOLOGCEL,ISU00144,14.66,,
2025/2026,semestre1,SIN,01,BIOLOGCEL,ISU00148,19.33,19.42,
2025/2026,semestre1,SIN,01,BIOLOGCEL,ISU00157,18.0,16.14,
2025/2026,semestre1,SIN,01,BIOLOGCEL,ISU00158,15.66,10.0,
2025/2026,semestre1,SIN,01,BIOLOGCEL,ISU00161,19.0,16.57,
2025/2026,semestre1,SIN,01,BIOLOGCEL,ISU00175,13.16,5.71,
2025/2026,semestre1,SIN,01,BIOLOGCEL,ISU00178,,,
2025/2026,semestre1,SIN,01,BIOPHYSIQ,ISU00086,14.0,7.5,
2025/2026,semestre1,SIN,01,BIOPHYSIQ,ISU00089,12.0,12.0,
2025/2026,semestre1,SIN,01,BIOPHYSIQ,ISU00092,14.66,15.75,
2025/2026,semestre1,SIN,01,BIOPHYSIQ,ISU00114,14.0,8.75,
2025/2026,semestre1,SIN,01,BIOPHYSIQ,ISU00115,10.0,9.75,
2025/2026,semestre1,SIN,01,BIOPHYSIQ,ISU00129,12.5,9.5,
2025/2026,semestre1,SIN,01,BIOPHYSIQ,ISU00130,7.33,9.5,
2025/2026,semestre1,SIN,01,BIOPHYSIQ,ISU00132,10.66,9.0,
2025/2026,semestre1,SIN,01,BIOPHYSIQ,ISU00140,13.66,11.25,
2025/2026,semestre1,SIN,01,BIOPHYSIQ,ISU00144,13.33,7.5,
2025/2026,semestre1,SIN,01,BIOPHYSIQ,ISU00148,12.66,12.75,
2025/2026,semestre1,SIN,01,BIOPHYSIQ,ISU00157,13.0,10.25,
2025/2026,semestre1,SIN,01,BIOPHYSIQ,ISU00158,13.83,13.0,
2025/2026,semestre1,SIN,01,BIOPHYSIQ,ISU00161,14.0,16.5,
2025/2026,semestre1,SIN,01,BIOPHYSIQ,ISU00175,11.83,7.5,
2025/2026,semestre1,SIN,01,CHIMIEGEN,ISU00086,11.33,7.85,
