annee,codsem,codfil,codniv,typjour,heure,codpro,codmat
2024/2025,S091224-151224,IWD,02,Vendredi,16,CHBRUKO,INFORMATP
2024/2025,S091224-151224,MEC,02,Jeudi,08,FOWAFFO,ENGIMATH3
2024/2025,S091224-151224,MEC,02,Jeudi,09,FOWAFFO,ENGIMATH3
2024/2025,S091224-151224,MEC,02,Jeudi,10,FOWAFFO,ENGIMATH3
2024/2025,S091224-151224,MEC,02,Jeudi,11,FOWAFFO,ENGIMATH3
2024/2025,S091224-151224,MEC,02,Jeudi,13,DENIMENI,REDRAPSTA
2024/2025,S091224-151224,MEC,02,Jeudi,14,DENIMENI,REDRAPSTA
2024/2025,S091224-151224,MEC,02,Jeudi,15,DENIMENI,REDRAPSTA
2024/2025,S091224-151224,MEC,02,Jeudi,16,DENIMENI,REDRAPSTA
2024/2025,S091224-151224,MEC,02,Lundi,08,YVFOTSO,PHYSICS1
2024/2025,S091224-151224,MEC,02,Lundi,09,YVFOTSO,PHYSICS1
2024/2025,S091224-151224,MEC,02,Lundi,10,YVFOTSO,PHYSICS1
2024/2025,S091224-151224,MEC,02,Lundi,11,YVFOTSO,PHYSICS1
2024/2025,S091224-151224,MEC,02,Lundi,13,YVFOTSO,PHYSICS1
2024/2025,S091224-151224,MEC,02,Lundi,14,YVFOTSO,PHYSICS1
2024/2025,S091224-151224,MEC,02,Lundi,15,YVFOTSO,PHYSICS1
2024/2025,S091224-151224,MEC,02,Lundi,16,YVFOTSO,PHYSICS1
2024/2025,S091224-151224,MEC,02,Mardi,08,RAYAMBOP,APPMECHA2
2024/2025,S091224-151224,MEC,02,Mardi,09,RAYAMBOP,APPMECHA2
2024/2025,S091224-151224,MEC,02,Mardi,10,RAYAMBOP,APPMECHA2
2024/2025,S091224-151224,MEC,02,Mardi,11,RAYAMBOP,APPMECHA2
2024/2025,S091224-151224,MEC,02,Mardi,13,RAYAMBOP,APPMECHA2
2024/2025,S091224-151224,MEC,02,Mardi,14,RAYAMBOP,APPMECHA2
2024/2025,S091224-151224,MEC,02,Mardi,15,RAYAMBOP,APPMECHA2
2024/2025,S091224-151224,MEC,02,Mardi,16,RAYAMBOP,APPMECHA2
2024/2025,S091224-151224,MEC,02,Mercredi,08,YVFOTSO,PHYSICS1
2024/2025,S091224-151224,MEC,02,Mercredi,09,YVFOTSO,PHYSICS1
2024/2025,S091224-151224,MEC,02,Mercredi,10,YVFOTSO,PHYSICS1
2024/2025,S091224-151224,MEC,02,Mercredi,11,YVFOTSO,PHYSICS1
2024/2025,S091224-151224,MEC,02,Mercredi,13,YVFOTSO,PHYSICS1
2024/2025,S091224-151224,MEC,02,Mercredi,14,YVFOTSO,PHYSICS1
2024/2025,S091224-151224,MEC,02,Mercredi,15,YVFOTSO,PHYSICS1
2024/2025,S091224-151224,MEC,02,Mercredi,16,YVFOTSO,PHYSICS1
2024/2025,S091224-151224,MEC,02,Samedi,08,YVFOTSO,PHYSICS1
2024/2025,S091224-151224,MEC,02,Samedi,09,YVFOTSO,PHYSICS1
2024/2025,S091224-151224,MEC,02,Samedi,10,YVFOTSO,PHYSICS1
2024/2025,S091224-151224,MEC,02,Samedi,11,YVFOTSO,PHYSICS1
2024/2025,S091224-151224,MEC,02,Samedi,13,DENIMENI,REDRAPSTA
2024/2025,S091224-151224,MEC,02,Samedi,14,DENIMENI,REDRAPSTA
2024/2025,S091224-151224,MEC,02,Samedi,15,DENIMENI,REDRAPSTA
2024/2025,S091224-151224,MEC,02,Samedi,16,DENIMENI,REDRAPSTA
2024/2025,S091224-151224,MEC,02,Vendredi,08,YVFOTSO,PHYSICS1
2024/2025,S091224-151224,MEC,02,Vendredi,09,YVFOTSO,PHYSICS1
2024/2025,S091224-151224,MEC,02,Vendredi,10,YVFOTSO,PHYSICS1
2024/2025,S091224-151224,MEC,02,Vendredi,11,YVFOTSO,PHYSICS1
2024/2025,S091224-151224,MEC,02,Vendredi,13,YVFOTSO,PHYSICS1
2024/2025,S091224-151224,MEC,02,Vendredi,14,YVFOTSO,PHYSICS1
2024/2025,S091224-151224,MEC,02,Vendredi,15,YVFOTSO,PHYSICS1
2024/2025,S091224-151224,MEC,02,Vendredi,16,YVFOTSO,PHYSICS1
2024/2025,S091224-151224,MKA,02,Jeudi,08,MOYEMELE,MATHGENE2
2024/2025,S091224-151224,MKA,02,Jeudi,09,MOYEMELE,MATHGENE2
2024/2025,S091224-151224,MKA,02,Jeudi,10,MOYEMELE,MATHGENE2
2024/2025,S091224-151224,MKA,02,Jeudi,11,MOYEMELE,MATHGENE2
2024/2025,S091224-151224,MKA,02,Jeudi,13,ISMBEMIN,EDUCIVETH
2024/2025,S091224-151224,MKA,02,Jeudi,14,ISMBEMIN,EDUCIVETH
2024/2025,S091224-151224,MKA,02,Jeudi,15,ISMBEMIN,EDUCIVETH
2024/2025,S091224-151224,MKA,02,Jeudi,16,ISMBEMIN,EDUCIVETH
2024/2025,S091224-151224,MKA,02,Lundi,08,DENIMENI,INFORMATP
2024/2025,S091224-151224,MKA,02,Lundi,09,DENIMENI,INFORMATP
2024/2025,S091224-151224,MKA,02,Lundi,10,DENIMENI,INFORMATP
2024/2025,S091224-151224,MKA,02,Lundi,11,DENIMENI,INFORMATP
2024/2025,S091224-151224,MKA,02,Lundi,13,DENIMENI,INFORMATP
2024/2025,S091224-151224,MKA,02,Lundi,14,DENIMENI,INFORMATP
2024/2025,S091224-151224,MKA,02,Lundi,15,DENIMENI,INFORMATP
2024/2025,S091224-151224,MKA,02,Lundi,16,DENIMENI,INFORMATP
2024/2025,S091224-151224,MKA,02,Mardi,08,DENIMENI,INFORMATP
2024/2025,S091224-151224,MKA,02,Mardi,09,DENIMENI,INFORMATP
2024/2025,S091224-151224,MKA,02,Mardi,10,DENIMENI,INFORMATP
2024/2025,S091224-151224,MKA,02,Mardi,11,DENIMENI,INFORMATP
2024/2025,S091224-151224,MKA,02,Mardi,13,DENIMENI,INFORMATP
2024/2025,S091224-151224,MKA,02,Mardi,14,DENIMENI,INFORMATP
2024/2025,S091224-151224,MKA,02,Mardi,15,DENIMENI,INFORMATP
2024/2025,S091224-151224,MKA,02,Mardi,16,DENIMENI,INFORMATP
2024/2025,S091224-151224,MKA,02,Mercredi,08,DENIMENI,INFORMATP
2024/2025,S091224-151224,MKA,02,Mercredi,09,DENIMENI,INFORMATP
2024/2025,S091224-151224,MKA,02,Mercredi,10,DENIMENI,INFORMATP
2024/2025,S091224-151224,MKA,02,Mercredi,11,DENIMENI,INFORMATP
2024/2025,S091224-151224,MKA,02,Mercredi,13,ACLADJOU,APPACQDON
2024/2025,S091224-151224,MKA,02,Mercredi,14,ACLADJOU,APPACQDON
2024/2025,S091224-151224,MKA,02,Mercredi,15,ACLADJOU,APPACQDON
2024/2025,S091224-151224,MKA,02,Mercredi,16,ACLADJOU,APPACQDON
2024/2025,S091224-151224,MKA,02,Samedi,08,DJAMINOU,SCIDESMAT
2024/2025,S091224-151224,MKA,02,Samedi,09,DJAMINOU,SCIDESMAT
2024/2025,S091224-151224,MKA,02,Samedi,10,DJAMINOU,SCIDESMAT
2024/2025,S091224-151224,MKA,02,Samedi,11,DJAMINOU,SCIDESMAT
2024/2025,S091224-151224,MKA,02,Vendredi,08,DETATCHUM,PHYSIGEN2
2024/2025,S091224-151224,MKA,02,Vendredi,09,DETATCHUM,PHYSIGEN2
2024/2025,S091224-151224,MKA,02,Vendredi,10,DETATCHUM,PHYSIGEN2
2024/2025,S091224-151224,MKA,02,Vendredi,11,DETATCHUM,PHYSIGEN2
2024/2025,S091224-151224,MKA,02,Vendredi,13,DJAMINOU,SCIDESMAT
2024/2025,S091224-151224,MKA,02,Vendredi,14,DJAMINOU,SCIDESMAT
2024/2025,S091224-151224,MKA,02,Vendredi,15,DJAMINOU,SCIDESMAT
2024/2025,S091224-151224,MKA,02,Vendredi,16,DJAMINOU,SCIDESMAT
2024/2025,S091224-151224,MLS,01,Jeudi,08,MADZELAFEN,SOCANTPHY
2024/2025,S091224-151224,MLS,01,Jeudi,09,MADZELAFEN,SOCANTPHY
2024/2025,S091224-151224,MLS,01,Jeudi,10,MADZELAFEN,SOCANTPHY
2024/2025,S091224-151224,MLS,01,Jeudi,11,MADZELAFEN,SOCANTPHY
2024/2025,S091224-151224,MLS,01,Jeudi,13,MADZELAFEN,SOCANTPHY
2024/2025,S091224-151224,MLS,01,Jeudi,14,MADZELAFEN,SOCANTPHY
2024/2025,S091224-151224,MLS,01,Jeudi,15,MADZELAFEN,SOCANTPHY
2024/2025,S091224-151224,MLS,01,Jeudi,16,MADZELAFEN,SOCANTPHY
2024/2025,S091224-151224,MLS,01,Lundi,08,ZEEKINLEH,NURSINCAR
2024/2025,S091224-151224,MLS,01,Lundi,09,ZEEKINLEH,NURSINCAR
2024/2025,S091224-151224,MLS,01,Lundi,10,ZEEKINLEH,NURSINCAR
2024/2025,S091224-151224,MLS,01,Lundi,11,ZEEKINLEH,NURSINCAR
2024/2025,S091224-151224,MLS,01,Lundi,13,ZEEKINLEH,NURSINCAR
2024/2025,S091224-151224,MLS,01,Lundi,14,ZEEKINLEH,NURSINCAR
2024/2025,S091224-151224,MLS,01,Lundi,15,ZEEKINLEH,NURSINCAR
2024/2025,S091224-151224,MLS,01,Lundi,16,ZEEKINLEH,NURSINCAR
2024/2025,S091224-151224,MLS,01,Mardi,08,ZEEKINLEH,NURSINCAR
2024/2025,S091224-151224,MLS,01,Mardi,09,ZEEKINLEH,NURSINCAR
2024/2025,S091224-151224,MLS,01,Mardi,10,ZEEKINLEH,NURSINCAR
2024/2025,S091224-151224,MLS,01,Mardi,11,ZEEKINLEH,NURSINCAR
2024/2025,S091224-151224,MLS,01,Mardi,13,ZIKOM,ANATAPHY2
2024/2025,S091224-151224,MLS,01,Mardi,14,ZIKOM,ANATAPHY2
2024/2025,S091224-151224,MLS,01,Mardi,15,ZIKOM,ANATAPHY2
2024/2025,S091224-151224,MLS,01,Mardi,16,ZIKOM,ANATAPHY2
2024/2025,S091224-151224,MLS,01,Mercredi,08,ZIKOM,ANATAPHY2
2024/2025,S091224-151224,MLS,01,Mercredi,09,ZIKOM,ANATAPHY2
2024/2025,S091224-151224,MLS,01,Mercredi,10,ZIKOM,ANATAPHY2
2024/2025,S091224-151224,MLS,01,Mercredi,11,ZIKOM,ANATAPHY2
2024/2025,S091224-151224,MLS,01,Mercredi,13,ZIKOM,ANATAPHY2
2024/2025,S091224-151224,MLS,01,Mercredi,14,ZIKOM,ANATAPHY2
2024/2025,S091224-151224,MLS,01,Mercredi,15,ZIKOM,ANATAPHY2
2024/2025,S091224-151224,MLS,01,Mercredi,16,ZIKOM,ANATAPHY2
2024/2025,S091224-151224,MLS,01,Vendredi,08,MADZELAFEN,SOCANTPHY
2024/2025,S091224-151224,MLS,01,Vendredi,09,MADZELAFEN,SOCANTPHY
2024/2025,S091224-151224,MLS,01,Vendredi,10,MADZELAFEN,SOCANTPHY
2024/2025,S091224-151224,MLS,01,Vendredi,11,MADZELAFEN,SOCANTPHY
2024/2025,S091224-151224,MLS,01,Vendredi,13,RONSOM,CELLBIOLO
2024/2025,S091224-151224,MLS,01,Vendredi,14,RONSOM,CELLBIOLO
2024/2025,S091224-151224,MLS,01,Vendredi,15,RONSOM,CELLBIOLO
2024/2025,S091224-151224,MLS,01,Vendredi,16,RONSOM,CELLBIOLO
2024/2025,S091224-151224,NUS,01,Jeudi,08,MADZELAFEN,SOCANTPHY
2024/2025,S091224-151224,NUS,01,Jeudi,09,MADZELAFEN,SOCANTPHY
2024/2025,S091224-151224,NUS,01,Jeudi,10,MADZELAFEN,SOCANTPHY
2024/2025,S091224-151224,NUS,01,Jeudi,11,MADZELAFEN,SOCANTPHY
2024/2025,S091224-151224,NUS,01,Jeudi,13,MADZELAFEN,SOCANTPHY
2024/2025,S091224-151224,NUS,01,Jeudi,14,MADZELAFEN,SOCANTPHY
2024/2025,S091224-151224,NUS,01,Jeudi,15,MADZELAFEN,SOCANTPHY
2024/2025,S091224-151224,NUS,01,Jeudi,16,MADZELAFEN,SOCANTPHY
2024/2025,S091224-151224,NUS,01,Lundi,08,ZEEKINLEH,NURSINCAR
2024/2025,S091224-151224,NUS,01,Lundi,09,ZEEKINLEH,NURSINCAR
2024/2025,S091224-151224,NUS,01,Lundi,10,ZEEKINLEH,NURSINCAR
2024/2025,S091224-151224,NUS,01,Lundi,11,ZEEKINLEH,NURSINCAR
2024/2025,S091224-151224,NUS,01,Lundi,13,ZEEKINLEH,NURSINCAR
2024/2025,S091224-151224,NUS,01,Lundi,14,ZEEKINLEH,NURSINCAR
2024/2025,S091224-151224,NUS,01,Lundi,15,ZEEKINLEH,NURSINCAR
2024/2025,S091224-151224,NUS,01,Lundi,16,ZEEKINLEH,NURSINCAR
2024/2025,S091224-151224,NUS,01,Mardi,08,ZEEKINLEH,NURSINCAR
2024/2025,S091224-151224,NUS,01,Mardi,09,ZEEKINLEH,NURSINCAR
2024/2025,S091224-151224,NUS,01,Mardi,10,ZEEKINLEH,NURSINCAR
2024/2025,S091224-151224,NUS,01,Mardi,11,ZEEKINLEH,NURSINCAR
2024/2025,S091224-151224,NUS,01,Mardi,13,ZIKOM,ANATAPHY2
2024/2025,S091224-151224,NUS,01,Mardi,14,ZIKOM,ANATAPHY2
2024/2025,S091224-151224,NUS,01,Mardi,15,ZIKOM,ANATAPHY2
2024/2025,S091224-151224,NUS,01,Mardi,16,ZIKOM,ANATAPHY2
2024/2025,S091224-151224,NUS,01,Mercredi,08,ZIKOM,ANATAPHY2
2024/2025,S091224-151224,NUS,01,Mercredi,09,ZIKOM,ANATAPHY2
2024/2025,S091224-151224,NUS,01,Mercredi,10,ZIKOM,ANATAPHY2
2024/2025,S091224-151224,NUS,01,Mercredi,11,ZIKOM,ANATAPHY2
2024/2025,S091224-151224,NUS,01,Mercredi,13,ZIKOM,ANATAPHY2
2024/2025,S091224-151224,NUS,01,Mercredi,14,ZIKOM,ANATAPHY2
2024/2025,S091224-151224,NUS,01,Mercredi,15,ZIKOM,ANATAPHY2
2024/2025,S091224-151224,NUS,01,Mercredi,16,ZIKOM,ANATAPHY2
2024/2025,S091224-151224,NUS,01,Vendredi,08,MADZELAFEN,SOCANTPHY
2024/2025,S091224-151224,NUS,01,Vendredi,09,MADZELAFEN,SOCANTPHY
2024/2025,S091224-151224,NUS,01,Vendredi,10,MADZELAFEN,SOCANTPHY
2024/2025,S091224-151224,NUS,01,Vendredi,11,MADZELAFEN,SOCANTPHY
2024/2025,S091224-151224,NUS,01,Vendredi,13,RONSOM,CELLBIOLO
2024/2025,S091224-151224,NUS,01,Vendredi,14,RONSOM,CELLBIOLO
2024/2025,S091224-151224,NUS,01,Vendredi,15,RONSOM,CELLBIOLO
2024/2025,S091224-151224,NUS,01,Vendredi,16,RONSOM,CELLBIOLO
2024/2025,S091224-151224,RES,02,Jeudi,08,MOYEMELE,MATHGENE2
2024/2025,S091224-151224,RES,02,Jeudi,09,MOYEMELE,MATHGENE2
2024/2025,S091224-151224,RES,02,Jeudi,10,MOYEMELE,MATHGENE2
2024/2025,S091224-151224,RES,02,Jeudi,11,MOYEMELE,MATHGENE2
2024/2025,S091224-151224,RES,02,Jeudi,13,ISMBEMIN,EDUCIVETH
2024/2025,S091224-151224,RES,02,Jeudi,14,ISMBEMIN,EDUCIVETH
2024/2025,S091224-151224,RES,02,Jeudi,15,ISMBEMIN,EDUCIVETH
2024/2025,S091224-151224,RES,02,Jeudi,16,ISMBEMIN,EDUCIVETH
2024/2025,S091224-151224,RES,02,Lundi,08,CHBRUKO,INFORMATP
2024/2025,S091224-151224,RES,02,Lundi,09,CHBRUKO,INFORMATP
2024/2025,S091224-151224,RES,02,Lundi,10,CHBRUKO,INFORMATP
2024/2025,S091224-151224,RES,02,Lundi,11,CHBRUKO,INFORMATP
2024/2025,S091224-151224,RES,02,Lundi,13,CHBRUKO,INFORMATP
2024/2025,S091224-151224,RES,02,Lundi,14,CHBRUKO,INFORMATP
2024/2025,S091224-151224,RES,02,Lundi,15,CHBRUKO,INFORMATP
2024/2025,S091224-151224,RES,02,Lundi,16,CHBRUKO,INFORMATP
2024/2025,S091224-151224,RES,02,Mardi,08,JOKAMGA,TRAFIBOPT
2024/2025,S091224-151224,RES,02,Mardi,09,JOKAMGA,TRAFIBOPT
2024/2025,S091224-151224,RES,02,Mardi,10,JOKAMGA,TRAFIBOPT
2024/2025,S091224-151224,RES,02,Mardi,11,JOKAMGA,TRAFIBOPT
2024/2025,S091224-151224,RES,02,Mardi,13,JOKAMGA,TRAFIBOPT
2024/2025,S091224-151224,RES,02,Mardi,14,JOKAMGA,TRAFIBOPT
2024/2025,S091224-151224,RES,02,Mardi,15,JOKAMGA,TRAFIBOPT
2024/2025,S091224-151224,RES,02,Mardi,16,JOKAMGA,TRAFIBOPT
2024/2025,S091224-151224,RES,02,Mercredi,08,JOKAMGA,TRAFIBOPT
2024/2025,S091224-151224,RES,02,Mercredi,09,JOKAMGA,TRAFIBOPT
2024/2025,S091224-151224,RES,02,Mercredi,10,JOKAMGA,TRAFIBOPT
2024/2025,S091224-151224,RES,02,Mercredi,11,JOKAMGA,TRAFIBOPT
2024/2025,S091224-151224,RES,02,Mercredi,13,JOKAMGA,TRAFIBOPT
2024/2025,S091224-151224,RES,02,Mercredi,14,JOKAMGA,TRAFIBOPT
2024/2025,S091224-151224,RES,02,Mercredi,15,JOKAMGA,TRAFIBOPT
2024/2025,S091224-151224,RES,02,Mercredi,16,JOKAMGA,TRAFIBOPT
2024/2025,S091224-151224,RES,02,Samedi,08,JOKAMGA,TRAFIBOPT
2024/2025,S091224-151224,RES,02,Samedi,09,JOKAMGA,TRAFIBOPT
2024/2025,S091224-151224,RES,02,Samedi,10,JOKAMGA,TRAFIBOPT
2024/2025,S091224-151224,RES,02,Samedi,11,JOKAMGA,TRAFIBOPT
2024/2025,S091224-151224,RES,02,Vendredi,08,DETATCHUM,PHYSIGEN2
2024/2025,S091224-151224,RES,02,Vendredi,09,DETATCHUM,PHYSIGEN2
2024/2025,S091224-151224,RES,02,Vendredi,10,DETATCHUM,PHYSIGEN2
2024/2025,S091224-151224,RES,02,Vendredi,11,DETATCHUM,PHYSIGEN2
2024/2025,S091224-151224,RES,02,Vendredi,13,DETATCHUM,PHYSIGEN2
2024/2025,S091224-151224,RES,02,Vendredi,14,DETATCHUM,PHYSIGEN2
2024/2025,S091224-151224,RES,02,Vendredi,15,DETATCHUM,PHYSIGEN2
2024/2025,S091224-151224,RES,02,Vendredi,16,DETATCHUM,PHYSIGEN2
2024/2025,S091224-151224,SIN,01,Jeudi,08,BEKENFACK,SEMIOGEN
2024/2025,S091224-151224,SIN,01,Jeudi,09,BEKENFACK,SEMIOGEN
2024/2025,S091224-151224,SIN,01,Jeudi,10,BEKENFACK,SEMIOGEN
2024/2025,S091224-151224,SIN,01,Jeudi,11,BEKENFACK,SEMIOGEN
2024/2025,S091224-151224,SIN,01,Jeudi,13,ALHAPPY,PARASITOL
2024/2025,S091224-151224,SIN,01,Jeudi,14,ALHAPPY,PARASITOL
2024/2025,S091224-151224,SIN,01,Jeudi,15,ALHAPPY,PARASITOL
2024/2025,S091224-151224,SIN,01,Jeudi,16,ALHAPPY,PARASITOL
2024/2025,S091224-151224,SIN,01,Lundi,08,ALHAPPY,MALINFPAR
2024/2025,S091224-151224,SIN,01,Lundi,09,ALHAPPY,MALINFPAR
2024/2025,S091224-151224,SIN,01,Lundi,10,ALHAPPY,MALINFPAR
2024/2025,S091224-151224,SIN,01,Lundi,11,ALHAPPY,MALINFPAR
2024/2025,S091224-151224,SIN,01,Lundi,13,ALHAPPY,MALINFPAR
2024/2025,S091224-151224,SIN,01,Lundi,14,ALHAPPY,MALINFPAR
2024/2025,S091224-151224,SIN,01,Lundi,15,ALHAPPY,MALINFPAR
2024/2025,S091224-151224,SIN,01,Lundi,16,ALHAPPY,MALINFPAR
2024/2025,S091224-151224,SIN,01,Mardi,08,BEKENFACK,SEMIOGEN
2024/2025,S091224-151224,SIN,01,Mardi,09,BEKENFACK,SEMIOGEN
2024/2025,S091224-151224,SIN,01,Mardi,10,BEKENFACK,SEMIOGEN
2024/2025,S091224-151224,SIN,01,Mardi,11,BEKENFACK,SEMIOGEN
2024/2025,S091224-151224,SIN,01,Mardi,13,BEKENFACK,SEMIOGEN
2024/2025,S091224-151224,SIN,01,Mardi,14,BEKENFACK,SEMIOGEN
2024/2025,S091224-151224,SIN,01,Mardi,15,BEKENFACK,SEMIOGEN
2024/2025,S091224-151224,SIN,01,Mardi,16,BEKENFACK,SEMIOGEN
2024/2025,S091224-151224,SIN,01,Mercredi,08,BEKENFACK,SEMIOGEN
2024/2025,S091224-151224,SIN,01,Mercredi,09,BEKENFACK,SEMIOGEN
2024/2025,S091224-151224,SIN,01,Mercredi,10,BEKENFACK,SEMIOGEN
2024/2025,S091224-151224,SIN,01,Mercredi,11,BEKENFACK,SEMIOGEN
2024/2025,S091224-151224,SIN,01,Mercredi,13,BEKENFACK,SEMIOGEN
2024/2025,S091224-151224,SIN,01,Mercredi,14,BEKENFACK,SEMIOGEN
2024/2025,S091224-151224,SIN,01,Mercredi,15,BEKENFACK,SEMIOGEN
2024/2025,S091224-151224,SIN,01,Mercredi,16,BEKENFACK,SEMIOGEN
2024/2025,S091224-151224,SIN,01,Vendredi,08,ALHAPPY,MALINFPAR
2024/2025,S091224-151224,SIN,01,Vendredi,09,ALHAPPY,MALINFPAR
2024/2025,S091224-151224,SIN,01,Vendredi,10,ALHAPPY,MALINFPAR
2024/2025,S091224-151224,SIN,01,Vendredi,11,ALHAPPY,MALINFPAR
2024/2025,S091224-151224,SIN,01,Vendredi,13,ALHAPPY,MALINFPAR
2024/2025,S091224-151224,SIN,01,Vendredi,14,ALHAPPY,MALINFPAR
2024/2025,S091224-151224,SIN,01,Vendredi,15,ALHAPPY,MALINFPAR
2024/2025,S091224-151224,SIN,01,Vendredi,16,ALHAPPY,MALINFPAR
2024/2025,S100225-160225,BAT,02,Jeudi,08,PREPARASN,PRESESNOR
2024/2025,S100225-160225,BAT,02,Jeudi,09,PREPARASN,PRESESNOR
2024/2025,S100225-160225,BAT,02,Jeudi,10,PREPARASN,PRESESNOR
2024/2025,S100225-160225,BAT,02,Jeudi,11,PREPARASN,PRESESNOR
2024/2025,S100225-160225,BAT,02,Jeudi,13,PREPARASN,PRESESNOR
2024/2025,S100225-160225,BAT,02,Jeudi,14,PREPARASN,PRESESNOR
2024/2025,S100225-160225,BAT,02,Jeudi,15,PREPARASN,PRESESNOR
2024/2025,S100225-160225,BAT,02,Jeudi,16,PREPARASN,PRESESNOR
2024/2025,S100225-160225,BAT,02,Mercredi,08,GANOUGUE,FONDSOUTE
2024/2025,S100225-160225,BAT,02,Mercredi,09,GANOUGUE,FONDSOUTE
2024/2025,S100225-160225,BAT,02,Mercredi,10,GANOUGUE,FONDSOUTE
2024/2025,S100225-160225,BAT,02,Mercredi,11,GANOUGUE,FONDSOUTE
2024/2025,S100225-160225,BAT,02,Mercredi,13,GANOUGUE,FONDSOUTE
2024/2025,S100225-160225,BAT,02,Mercredi,14,GANOUGUE,FONDSOUTE
2024/2025,S100225-160225,BAT,02,Mercredi,15,GANOUGUE,FONDSOUTE
2024/2025,S100225-160225,BAT,02,Mercredi,16,GANOUGUE,FONDSOUTE
2024/2025,S100225-160225,BAT,02,Samedi,08,KUFOTSO,MATECONST
2024/2025,S100225-160225,BAT,02,Samedi,09,KUFOTSO,MATECONST
2024/2025,S100225-160225,BAT,02,Samedi,10,KUFOTSO,MATECONST
2024/2025,S100225-160225,BAT,02,Samedi,11,KUFOTSO,MATECONST
2024/2025,S100225-160225,BAT,02,Samedi,13,KUFOTSO,MATECONST
2024/2025,S100225-160225,BAT,02,Samedi,14,KUFOTSO,MATECONST
2024/2025,S100225-160225,BAT,02,Samedi,15,KUFOTSO,MATECONST
2024/2025,S100225-160225,BAT,02,Samedi,16,KUFOTSO,MATECONST
2024/2025,S100225-160225,BAT,02,Vendredi,08,KUFOTSO,RESISMAT3
2024/2025,S100225-160225,BAT,02,Vendredi,09,KUFOTSO,RESISMAT3
2024/2025,S100225-160225,BAT,02,Vendredi,10,KUFOTSO,RESISMAT3
2024/2025,S100225-160225,BAT,02,Vendredi,11,KUFOTSO,RESISMAT3
2024/2025,S100225-160225,BAT,02,Vendredi,13,KUFOTSO,RESISMAT3
2024/2025,S100225-160225,BAT,02,Vendredi,14,KUFOTSO,RESISMAT3
2024/2025,S100225-160225,BAT,02,Vendredi,15,KUFOTSO,RESISMAT3
2024/2025,S100225-160225,BAT,02,Vendredi,16,KUFOTSO,RESISMAT3
2024/2025,S100225-160225,BOW,02,Jeudi,08,PREPARASN,PRESESNOR
2024/2025,S100225-160225,BOW,02,Jeudi,09,PREPARASN,PRESESNOR
2024/2025,S100225-160225,BOW,02,Jeudi,10,PREPARASN,PRESESNOR
2024/2025,S100225-160225,BOW,02,Jeudi,11,PREPARASN,PRESESNOR
2024/2025,S100225-160225,BOW,02,Jeudi,13,HANGOMSI,COMPUPROG
2024/2025,S100225-160225,BOW,02,Jeudi,14,HANGOMSI,COMPUPROG
2024/2025,S100225-160225,BOW,02,Jeudi,15,HANGOMSI,COMPUPROG
2024/2025,S100225-160225,BOW,02,Jeudi,16,HANGOMSI,COMPUPROG
2024/2025,S100225-160225,BOW,02,Mercredi,08,PREPARASN,PRESESNOR
2024/2025,S100225-160225,BOW,02,Mercredi,09,PREPARASN,PRESESNOR
2024/2025,S100225-160225,BOW,02,Mercredi,10,PREPARASN,PRESESNOR
2024/2025,S100225-160225,BOW,02,Mercredi,11,PREPARASN,PRESESNOR
2024/2025,S100225-160225,BOW,02,Mercredi,13,PREPARASN,PRESESNOR
2024/2025,S100225-160225,BOW,02,Mercredi,14,PREPARASN,PRESESNOR
2024/2025,S100225-160225,BOW,02,Mercredi,15,PREPARASN,PRESESNOR
2024/2025,S100225-160225,BOW,02,Mercredi,16,PREPARASN,PRESESNOR
2024/2025,S100225-160225,BOW,02,Samedi,08,PREPARASN,PRESESNOR
2024/2025,S100225-160225,BOW,02,Samedi,09,PREPARASN,PRESESNOR
2024/2025,S100225-160225,BOW,02,Samedi,10,PREPARASN,PRESESNOR
2024/2025,S100225-160225,BOW,02,Samedi,11,PREPARASN,PRESESNOR
2024/2025,S100225-160225,BOW,02,Samedi,13,PREPARASN,PRESESNOR
2024/2025,S100225-160225,BOW,02,Samedi,14,PREPARASN,PRESESNOR
2024/2025,S100225-160225,BOW,02,Samedi,15,PREPARASN,PRESESNOR
2024/2025,S100225-160225,BOW,02,Samedi,16,PREPARASN,PRESESNOR
2024/2025,S100225-160225,BOW,02,Vendredi,08,PREPARASN,PRESESNOR
2024/2025,S100225-160225,BOW,02,Vendredi,09,PREPARASN,PRESESNOR
2024/2025,S100225-160225,BOW,02,Vendredi,10,PREPARASN,PRESESNOR
2024/2025,S100225-160225,BOW,02,Vendredi,11,PREPARASN,PRESESNOR
2024/2025,S100225-160225,BOW,02,Vendredi,13,HANGOMSI,COMPUPROG
2024/2025,S100225-160225,BOW,02,Vendredi,14,HANGOMSI,COMPUPROG
2024/2025,S100225-160225,BOW,02,Vendredi,15,HANGOMSI,COMPUPROG
2024/2025,S100225-160225,BOW,02,Vendredi,16,HANGOMSI,COMPUPROG
2024/2025,S100225-160225,BST,01,Jeudi,08,PREPARASN,PRESESNOR
2024/2025,S100225-160225,BST,01,Jeudi,09,PREPARASN,PRESESNOR
2024/2025,S100225-160225,BST,01,Jeudi,10,PREPARASN,PRESESNOR
2024/2025,S100225-160225,BST,01,Jeudi,11,PREPARASN,PRESESNOR
2024/2025,S100225-160225,BST,01,Jeudi,13,PREPARASN,PRESESNOR
